short_app	policy_impl	cache_percentage	batchsize	dataset_short	num_worker	use_amp	epoch_e2e_time	cuda_usage	Step(average) L1 sample	Step(average) L2 feat copy	Step(average) L1 train total	Time.L	Time.R	Time.C	Wght.L	Wght.R	Wght.C	Thpt.L	Thpt.R	Thpt.C	SizeGB.L	SizeGB.R	SizeGB.C	optimal_local_rate	optimal_remote_rate	optimal_cpu_rate	coll_cache:local_cache_rate	coll_cache:remote_cache_rate	coll_cache:global_cache_rate	coll_cache:solve_time
sage_sup	MPSPhaseColl	1.000000	8000	MAG	8	True	1.042673	15.24	0.004041	0.031525	0.025720	0.005384	0.009677	0.030514	22.841862	66.887417	10.270721	64.062427	104.371189	5.082516	0.344912	1.010000	0.155088	0.252567	0.656802	0.090631	0.009956	0.029870	0.039825	25.960000
sage_sup	Coll	1.000000	8000	MAG	8	True	1.337695	13.30	0.004054	0.048655	0.025937	0.047693	0.000000	0.000000	100.000000	0.000000	0.000000	31.660831	nan	nan	1.510000	0.000000	0.000000	0.306659	0.598198	0.095143	0.009984	0.029087	0.039071	37.230000
sage_sup	WG	1.000000	8000	MAG	None	True	None	None	None	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	nan	0.000000	nan	None	None	None	0.010000	0	0.010000	None
sage_sup	Cliq	2.000000	8000	MAG	8	True	0.996711	18.01	0.004035	0.029239	0.025236	0.028249	0.000000	0.000000	100.000000	0.000000	0.000000	53.453220	nan	nan	1.510000	0.000000	0.000000	0.246537	0.739611	0.013852	0.020000	0.060000	0.080000	None
sage_sup	Rep	2.000000	8000	MAG	8	True	1.804472	16.55	0.004041	0.075872	0.026159	0.074983	0.000000	0.000000	100.000000	0.000000	0.000000	20.137898	nan	nan	1.510000	0.000000	0.000000	0.773089	0.000000	0.226911	0.020000	0.000000	0.020000	None
sage_sup	MPSPhaseColl	2.000000	8000	MAG	8	True	0.710221	19.05	0.004079	0.012409	0.025202	0.000939	0.009432	0.011376	26.032181	70.198675	3.769143	418.621872	112.383376	5.002994	0.393086	1.060000	0.056914	0.257919	0.722239	0.019842	0.019916	0.059225	0.079141	110.270000
sage_sup	Coll	2.000000	8000	MAG	8	True	0.999084	17.41	0.004040	0.029211	0.025445	0.028221	0.000000	0.000000	100.000000	0.000000	0.000000	53.506254	nan	nan	1.510000	0.000000	0.000000	0.267441	0.712297	0.020262	0.019848	0.058917	0.078766	47.960000
sage_sup	WG	2.000000	8000	MAG	None	True	None	None	None	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	nan	0.000000	nan	None	None	None	0.020000	0	0.020000	None
sage_sup	Cliq	4.000000	8000	MAG	8	True	0.935563	24.38	0.004061	0.025574	0.025301	0.024573	0.000000	0.000000	100.000000	0.000000	0.000000	61.449558	nan	nan	1.510000	0.000000	0.000000	0.250000	0.750000	0.000000	0.040000	0.120000	0.160000	None
sage_sup	Rep	4.000000	8000	MAG	8	True	1.168748	24.17	0.003965	0.039206	0.025414	0.038265	0.000000	0.000000	100.000000	0.000000	0.000000	39.461649	nan	nan	1.510000	0.000000	0.000000	0.910775	0.000000	0.089225	0.040000	0.000000	0.040000	None
sage_sup	MPSPhaseColl	4.000000	8000	MAG	8	True	0.657154	26.48	0.003976	0.009620	0.025010	0.003198	0.005423	0.006195	73.892798	24.112040	1.995162	348.899703	67.138447	4.863108	1.115781	0.364092	0.030127	0.748848	0.251152	0.000000	0.039893	0.056322	0.096214	3.910000
sage_sup	Coll	4.000000	8000	MAG	8	True	0.813268	24.90	0.003958	0.018712	0.025065	0.017752	0.000000	0.000000	100.000000	0.000000	0.000000	85.060838	nan	nan	1.510000	0.000000	0.000000	0.755678	0.243443	0.000878	0.039776	0.056279	0.096055	2.280000
sage_sup	WG	4.000000	8000	MAG	None	True	None	None	None	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	nan	0.000000	nan	None	None	None	0.040000	0	0.040000	None
